codigodanedepartamento,codigodanemunicipio,tipoarea,ano,mes,condicion
13,13744,1,2001,3,1
13,13744,1,2001,3,1
5,589,1,2002,1,2
76,76275,1,2007,3,2
17,17662,1,2006,2,2
17,17662,1,2003,8,2
41,41078,1,2007,10,2
27,27073,1,2005,6,2
18,1841,1,2003,9,1
50,50223,1,2005,7,2
50,50223,1,2005,7,2
50,50223,1,2005,7,2
50,50223,1,2005,7,2
50,50223,1,2005,7,2
50,50223,1,2005,7,2
50,50223,1,2005,7,2
50,50223,1,2005,7,2
50,50223,1,2005,7,2
5,5313,1,2006,11,2
5,5313,1,2006,11,2
54,548,1,2006,4,2
54,548,1,2006,4,2
52,5254,1,2006,3,1
54,548,1,2006,4,2
54,548,1,2006,4,2
81,81794,1,2007,9,1
81,81794,1,2007,9,1
81,81794,1,2007,9,1
81,81794,1,2007,9,1
81,81001,1,2002,10,1
54,5425,1,2005,10,1
54,5425,1,2005,10,1
52,52612,1,2006,7,2
52,52612,1,2006,7,2
73,73616,1,2007,3,2
73,73616,1,2007,3,2
5,5649,1,2003,10,2
68,6878,1,2001,9,1
68,68689,1,1999,1,1
13,13244,1,2005,4,1
17,17446,1,2006,10,2
54,54344,1,2005,8,2
95,95015,1,2008,2,2
95,95015,1,2008,2,2
5,5313,1,2004,11,2
5,548,1,2007,5,2
18,1841,1,2002,10,2
18,1841,1,2002,10,2
18,1841,1,2002,10,2
50,50711,1,2006,2,1
73,73555,1,2006,9,2
73,73555,1,2006,9,2
73,73616,1,2006,12,2
68,68686,1,2002,1,1
68,68686,1,2002,1,1
68,68686,1,2002,1,1
81,81001,1,2,11,1
81,81001,1,2,11,1
81,81001,1,2,11,1
5,5649,1,2005,5,1
54,5472,1,2008,5,2
52,5225,1,2003,1,1
41,41078,1,2006,8,2
19,19693,1,2002,10,1
19,19693,1,2002,10,1
19,19693,1,2002,10,1
5,5361,1,2004,11,2
50,5037,1,1992,6,2
50,5037,1,1992,6,2
27,27245,1,2003,6,2
27,27245,1,2003,6,2
27,27245,1,2003,6,2
27,27245,1,2003,6,2
27,27245,1,2003,6,2
27,27245,1,2003,6,2
68,68444,1,2001,11,1
5,5604,1,2007,11,2
68,68444,1,2004,10,1
52,52378,1,2005,9,2
52,52378,1,2005,9,2
52,52378,1,2005,9,2
52,52378,1,2005,9,2
52,52378,1,2005,9,2
52,52378,1,2005,9,2
52,52378,1,2005,9,2
52,52378,1,2005,9,2
52,52378,1,2005,9,2
95,95001,1,2005,5,1
95,95001,1,2005,5,1
95,95001,1,2005,5,1
95,95001,1,2005,5,1
95,95001,1,2005,5,1
95,95001,1,2005,5,1
76,76275,1,2007,2,2
76,76275,1,2007,2,2
18,1815,1,2005,8,1
18,1815,1,2005,8,1
5,579,1,2004,8,1
19,19397,1,2002,9,1
5,5887,1,2002,3,1
52,52233,1,2008,1,1
73,73504,1,2004,12,2
73,73504,1,2004,12,2
73,73504,1,2004,12,2
73,73504,1,2004,12,2
73,73504,1,2004,12,2
73,73504,1,2004,12,2
73,73504,1,2004,12,2
73,73504,1,2004,12,2
54,54206,1,2002,1,2
54,54206,1,2002,1,2
5,566,1,2006,3,1
52,52687,1,2003,3,1
52,52687,1,2003,3,1
5,566,1,2004,9,2
18,18753,1,2007,6,2
68,6878,1,2002,3,1
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
50,50568,1,2006,5,2
73,73616,1,2007,7,2
73,73616,1,2007,7,2
73,73616,1,2007,7,2
73,73616,1,2007,7,2
5,5361,1,2004,5,2
50,5059,1,2003,12,2
54,54206,1,2002,9,1
13,1367,1,2007,2,2
13,1367,1,2007,2,2
50,5033,1,2003,8,2
50,5033,1,2003,8,2
50,5033,1,2003,8,2
81,81065,1,2006,2,1
19,19256,1,2006,3,2
19,19256,1,2006,3,2
5,5234,1,2007,7,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
68,68081,1,1992,9,2
17,17662,1,2008,1,2
50,50711,1,2008,3,2
50,50711,1,2008,3,2
18,18753,1,2004,10,2
50,50313,1,2,3,1
54,5481,1,2004,6,2
54,5481,1,2004,6,2
5,5154,1,2004,1,1
5,579,1,2005,5,1
18,18001,1,2002,9,2
18,18001,1,2002,9,2
18,18001,1,2002,9,2
11,11001,1,2003,6,2
25,2532,1,2002,9,1
5,5361,1,2007,10,1
68,68444,1,2003,2,1
50,5033,1,2003,10,2
50,5033,1,2003,10,2
18,18001,1,1996,7,2
81,81065,1,2004,7,2
13,13458,1,1993,9,1
18,1841,1,2004,1,2
54,5481,1,2007,11,2
54,5481,1,2007,11,2
5,5197,1,1995,7,2
5,5197,1,1995,7,2
5,5197,1,1995,7,2
17,17662,1,2003,6,2
17,17662,1,2003,6,2
5,5887,1,2006,7,1
54,5481,1,2006,3,2
54,5481,1,2006,3,2
54,5481,1,2006,3,2
54,5481,1,2006,3,2
54,5481,1,2006,3,2
5,5667,1,2006,1,2
81,81794,1,2007,8,2
13,13473,1,1992,7,2
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
5,5234,1,2006,2,1
18,18592,1,1994,4,2
18,18592,1,1994,4,2
5,5148,1,2004,9,2
17,17616,1,2001,2,1
81,81794,1,1995,9,1
81,81794,1,1995,9,1
81,81794,1,1995,9,1
81,81794,1,1995,9,1
81,81794,1,2005,10,2
19,1905,1,2007,4,2
19,1905,1,2007,4,2
66,66456,1,2006,1,1
68,68081,2,1993,5,2
68,68081,2,1993,5,2
68,68081,2,1993,5,2
5,5055,1,2002,10,1
25,2532,1,2002,9,1
50,5037,1,2004,12,2
41,4102,1,2006,5,2
41,4102,1,2006,5,2
41,4102,1,2006,5,2
41,4102,1,2006,5,2
41,4102,1,2006,5,2
18,18256,1,2004,8,2
18,18256,1,2004,8,2
18,18256,1,2004,8,2
18,18256,1,2004,8,2
18,18256,1,2004,8,2
5,5313,1,2003,6,2
5,5313,1,2003,6,2
5,5313,1,2003,6,2
5,5313,1,2003,6,2
47,47001,1,2,11,2
47,47001,1,2,11,2
47,47001,1,2,11,2
47,47001,1,2,11,2
47,47001,1,2,11,2
76,76275,1,2007,3,2
76,76275,1,2007,3,2
18,18256,1,2004,3,1
54,5467,1,2006,5,2
54,5467,1,2006,5,2
54,5467,1,2006,5,2
54,5467,1,2006,5,2
54,5467,1,2006,5,2
23,23466,1,2005,4,1
23,23466,1,2005,4,1
18,18247,1,2002,5,1
5,5361,1,2006,5,2
54,54206,1,2005,6,1
27,27491,1,2008,3,2
27,27491,1,2008,3,2
17,1738,1,2003,5,1
17,17662,1,2004,11,2
17,17662,1,2004,11,2
5,5361,1,2008,2,2
5,5361,1,2008,2,2
5,548,1,2006,8,2
5,548,1,2006,8,2
5,566,1,2003,1,2
18,18753,1,2006,3,2
81,81065,1,2006,7,1
19,19397,1,1997,2,1
19,19397,1,1997,2,1
19,19397,1,1997,2,1
19,19397,1,1997,2,1
54,5481,1,2002,1,1
50,5037,1,2007,9,2
50,5037,1,2007,9,2
5,579,1,2003,5,1
13,13473,1,2003,1,1
13,13473,1,2003,1,1
13,13473,1,2003,1,1
13,13473,1,2003,1,1
13,13473,1,2003,1,1
13,13473,1,2003,1,1
13,13473,1,2003,1,1
5,5361,1,2004,8,2
5,5361,1,2004,8,2
5,5361,1,2004,8,2
5,5837,1,199,1,1
54,5481,1,2005,4,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
20,20013,1,2001,7,2
54,5481,1,2004,4,1
68,68235,1,1991,11,1
25,25394,1,2003,2,2
18,1841,1,2006,10,2
18,1841,1,2006,10,2
18,1841,1,2006,10,2
18,1841,1,2006,10,2
73,73616,1,1995,4,2
50,5027,1,2004,4,1
19,19532,1,2004,9,1
76,76563,1,2005,8,2
76,76563,1,2005,8,2
18,18592,1,2007,11,1
86,86865,1,1995,12,2
86,86865,1,1995,12,2
86,86865,1,1995,12,2
86,86865,1,1995,12,2
5,5652,1,2003,6,1
85,85015,1,2002,5,2
81,81794,1,2007,4,2
81,81794,1,2007,4,2
81,81794,1,2007,4,2
15,15183,1,2003,9,1
18,18592,1,2006,12,2
13,13744,1,2002,8,1
25,2558,1,2001,11,2
95,95001,1,2004,5,2
50,5035,1,2008,1,2
5,5649,1,2006,5,1
5,5649,1,2006,5,1
5,5483,1,2006,8,1
5,5483,1,2006,8,1
54,5425,1,2005,4,2
54,5425,1,2005,4,2
54,5425,1,2005,4,2
54,5425,1,2005,4,2
54,5425,1,2005,4,2
54,5425,1,2005,4,2
54,5425,1,2005,4,2
68,68689,1,2,1,1
86,86571,1,2002,9,2
86,86571,1,2002,9,2
86,86568,1,2006,1,2
50,5027,1,2004,7,1
18,18753,1,2004,8,2
81,81794,1,2007,10,2
81,81794,1,2007,10,2
81,81794,1,2007,10,2
81,81794,1,2007,10,2
81,81794,1,2007,10,2
81,81794,1,2007,10,2
52,52678,1,2008,3,2
5,5885,1,1994,8,1
52,52411,1,1993,11,1
19,19256,1,2005,9,2
19,19256,1,2005,9,1
5,5172,1,2002,11,2
5,5652,1,2005,12,2
13,13244,1,2004,9,2
13,13244,1,2004,9,2
13,13244,1,2004,9,2
18,18753,1,2004,3,2
50,50711,1,2007,3,2
50,50711,1,2007,3,2
50,50711,1,2007,3,2
52,52612,1,2007,8,1
52,52612,1,2007,8,1
81,81065,1,2006,9,2
50,5035,1,2004,7,2
50,5035,1,2004,7,2
41,41078,1,2007,5,2
41,41078,1,2007,5,2
54,5481,1,2008,4,2
54,5425,1,2008,2,2
18,1861,1,2007,6,2
18,1861,1,2007,6,2
13,13244,1,2004,8,2
5,5361,1,2005,11,2
5,5361,1,2005,11,2
5,5361,1,2005,11,2
5,5361,1,2005,11,2
5,5361,1,2005,11,2
5,5361,1,2005,11,2
5,5361,1,2005,11,2
54,5467,1,2008,2,2
95,95001,1,1996,4,2
95,95001,1,1996,4,2
95,95001,1,1996,4,2
95,95001,1,1996,4,2
95,95001,1,1996,4,2
95,95001,1,1996,4,2
95,95001,1,1996,4,2
5,5756,1,2007,4,2
5,5756,1,2007,4,2
19,19821,1,1997,9,1
19,19821,1,1997,9,1
19,19821,1,1997,9,1
13,1381,1,2003,9,2
13,1381,1,2003,9,2
52,52678,1,2007,6,1
50,5035,1,2006,3,1
50,5035,1,2006,3,1
50,5035,1,2006,3,1
54,54128,1,2001,9,1
15,15377,1,2005,8,1
5,566,1,2004,9,2
5,566,1,2004,9,2
50,5035,1,2004,8,2
18,18001,1,2003,4,1
95,95001,1,2006,8,2
95,95001,1,2006,8,2
81,81001,1,2004,1,1
50,5033,1,2008,3,1
5,5031,1,2006,3,2
41,4102,1,2006,11,2
41,4102,1,2006,11,2
17,17001,1,2003,11,2
50,50577,1,2003,9,2
50,50577,1,2003,9,2
50,50577,1,2003,9,2
5,579,1,2005,7,1
50,50711,1,2006,1,2
50,50711,1,2006,1,2
50,50711,1,2006,1,2
50,50711,1,2006,1,2
50,50711,1,2006,1,2
50,50711,1,2006,1,2
50,50711,1,2006,1,2
25,25535,1,2002,4,2
5,5604,1,2001,11,2
54,5481,1,2004,1,1
54,5481,1,2004,1,1
68,68895,1,2001,5,2
68,68895,1,2001,5,2
5,5887,1,2003,7,1
5,5887,1,2003,7,1
5,5887,1,2003,7,1
5,579,1,2003,3,1
5,579,1,2003,12,1
76,7652,1,2002,7,2
5,5604,1,2005,5,1
5,5649,2,2,6,1
81,81065,1,2003,10,2
5,5649,1,2002,9,1
50,50711,1,2007,11,2
17,17777,1,2004,7,2
17,17777,1,2004,7,2
17,17541,1,2003,3,1
13,13042,1,2,6,2
13,13042,1,2,6,2
13,1316,1,2005,5,2
13,1316,1,2005,5,2
86,86568,1,1995,9,2
86,86568,1,1995,9,2
18,18592,1,2006,3,2
54,5481,1,2002,4,1
81,81736,1,2003,1,2
18,1861,1,2004,6,2
19,19256,1,2005,9,1
97,97001,1,2004,7,2
97,97001,1,2004,7,2
97,97001,1,2004,7,2
97,97001,1,2004,7,2
5,579,1,2006,1,1
50,5027,1,2004,6,1
18,18753,1,2003,8,2
54,548,1,2008,4,2
23,23807,1,2008,2,1
23,23807,1,2008,2,1
23,23807,1,2008,2,1
19,19256,1,2005,5,2
86,86865,1,2006,11,1
86,86001,1,2004,9,2
15,15377,1,2002,9,1
54,5425,1,2007,8,1
97,97001,1,2003,7,1
85,85015,1,2003,4,2
50,50711,1,2003,12,1
50,50711,1,2008,2,2
19,19256,1,2005,2,2
54,548,1,2003,2,2
5,5038,1,2005,4,2
5,579,1,2003,6,1
13,13244,1,1996,6,1
13,13244,1,1996,6,1
17,17662,1,2006,10,2
50,5033,1,2005,5,1
81,81794,1,2004,10,2
81,81794,1,2004,10,2
68,68081,2,1995,11,2
97,97161,1,2005,2,1
97,97161,1,2005,2,1
5,525,1,1992,3,1
81,81794,1,2006,3,1
81,81794,1,2006,3,1
81,81794,1,2006,3,1
81,81794,1,2006,3,1
81,81794,1,2006,3,1
81,81794,1,2006,3,1
73,73616,1,1998,11,1
73,73616,1,1998,11,1
54,548,1,2003,8,2
54,548,1,2003,8,2
54,548,1,2003,8,2
54,548,1,2003,8,2
54,548,1,2003,8,2
54,548,1,2003,8,2
54,548,1,2003,8,2
54,548,1,2003,8,2
54,548,1,2003,8,2
13,1367,1,2002,12,2
25,25394,1,2003,2,1
41,41206,1,2004,5,2
13,13244,1,2005,8,2
23,2358,1,2008,2,2
81,81794,1,2005,11,2
81,81794,1,2005,11,2
5,5361,1,2008,1,2
5,5361,1,2008,1,2
19,19256,1,2004,9,2
23,23807,1,2005,3,2
5,5887,1,2006,7,1
5,5887,1,2006,7,1
5,5887,1,2006,7,1
5,5887,1,2006,7,1
5,5887,1,2006,7,1
5,5887,1,2006,7,1
5,5887,1,2006,7,1
47,47189,1,2001,2,2
76,76113,1,1999,5,1
81,81794,1,2007,10,2
81,81794,1,2007,10,2
81,81794,1,2007,10,2
81,81794,1,2007,10,2
18,18256,1,2002,2,1
5,504,1,2005,9,2
5,5756,1,2002,8,1
76,76563,1,2008,2,2
86,86568,1,2007,11,2
86,86568,1,2007,11,2
86,86568,1,2007,11,2
86,86568,1,2007,11,2
50,5037,1,2003,9,1
81,81794,1,2007,10,2
81,81794,1,2007,10,2
85,85315,1,2005,5,2
50,50568,1,2006,6,1
5,5197,2,2002,5,1
50,5033,1,2002,6,1
50,5033,1,2002,6,1
18,1841,1,2007,2,2
18,1841,1,2007,2,2
18,1841,1,2007,2,2
18,1841,1,2007,2,2
76,7652,1,2007,5,2
76,7652,1,2007,5,1
76,7652,1,2007,5,1
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
19,1978,1,2006,9,2
5,5038,1,2003,3,2
5,5038,1,2003,3,2
81,81794,1,2002,7,2
81,81794,1,2002,7,2
81,81736,1,2003,2,2
27,27787,1,2004,3,1
86,86885,1,2003,2,2
86,86885,1,2003,2,2
73,73616,1,2007,3,1
5,5854,1,2005,4,2
25,25823,1,2003,7,2
5,5697,1,2,8,1
5,5697,1,2,8,1
86,8632,1,2002,5,1
52,52678,1,2007,4,1
5,5649,2,2,6,1
5,5847,1,2003,2,1
5,5847,1,2003,2,1
5,5847,1,2003,2,1
73,73555,1,2007,5,2
50,5033,1,2005,11,2
13,1367,1,2003,2,1
70,70508,1,1996,11,2
70,70508,1,1996,11,2
70,70508,1,1996,11,2
5,5895,1,2,11,1
5,5858,1,2003,7,2
13,13244,1,2005,8,2
50,50711,1,2006,12,2
81,81794,1,2007,10,2
19,19256,1,2006,3,2
5,579,1,2006,9,1
5,5649,1,2004,1,2
52,5254,1,2006,3,1
25,25394,1,2003,6,1
54,5425,1,2007,10,2
54,548,1,2007,6,2
54,548,1,2007,6,2
54,548,1,2007,6,2
54,548,1,2007,6,2
5,566,1,2006,12,1
5,566,1,2006,12,1
73,73408,2,2002,3,1
73,73408,2,2002,3,1
54,5481,1,2004,7,2
54,5481,1,2004,7,2
54,5481,1,2004,7,2
54,5481,1,2004,7,2
50,50711,1,2008,4,2
50,50251,1,2005,8,2
50,50251,1,2005,8,2
50,50251,1,2005,8,2
54,5481,1,2004,1,1
18,1841,1,2002,2,1
13,13244,1,2007,1,1
68,68655,1,2003,6,2
5,5483,1,2004,12,2
5,5483,1,2004,12,2
5,5483,1,2004,12,2
5,5142,1,2001,7,1
73,73236,1,2008,6,2
73,73236,1,2008,6,2
73,73483,1,2002,8,1
73,73483,1,2002,8,1
73,73483,1,2002,8,1
73,73483,1,2002,8,1
73,73483,1,2002,8,1
73,73555,1,2006,5,2
73,73555,1,2006,5,2
13,1358,1,2004,7,1
81,81065,1,2006,10,1
50,50683,1,2005,5,1
17,17662,1,2005,5,1
17,17662,1,2005,5,1
5,5697,1,2,8,1
85,85015,1,2003,5,2
13,13654,1,2003,10,2
13,13654,1,2003,10,2
27,278,1,2003,6,2
17,17662,1,2002,10,2
50,50711,1,2005,7,1
50,50711,1,2005,7,1
54,5467,1,2007,9,2
54,5467,1,2007,9,2
18,18479,1,2003,5,2
5,5361,1,2004,9,1
20,2055,1,2001,2,1
5,5361,1,2004,5,2
5,5361,1,2004,5,2
41,41078,1,2006,3,2
41,41078,1,2006,3,2
5,519,2,1996,2,1
5,519,2,1996,2,1
11,11001,2,1991,12,1
68,68444,1,2002,2,1
5,504,1,2007,3,2
23,23807,1,2004,10,2
52,52835,1,2006,7,2
52,52835,1,2006,7,2
18,18753,1,2002,2,1
41,4177,1,2004,4,2
41,4177,1,2004,4,2
41,4177,1,2004,4,2
41,4177,1,2004,4,2
41,4177,1,2004,4,2
52,52233,1,2007,4,1
52,52233,1,2007,4,1
5,548,1,2005,3,1
5,548,1,2005,3,1
5,548,1,2005,3,1
76,76111,1,2008,1,2
13,13894,1,2006,3,2
5,5234,1,2007,5,2
76,76111,1,1998,7,1
76,76111,1,1998,7,1
54,54206,1,1996,12,2
54,54206,1,1996,12,2
54,54206,1,1996,12,2
18,1841,1,2002,10,2
18,1841,1,2002,10,2
18,1841,1,2002,10,2
68,68344,1,2003,6,1
81,81591,1,2002,5,1
76,76834,1,2007,4,2
76,76834,1,2007,4,2
50,50711,1,2007,1,2
50,50711,1,2007,1,2
50,50711,1,2007,1,2
54,54206,1,2006,12,2
54,54398,1,2002,10,1
52,52612,1,2007,11,2
25,25183,1,2003,5,2
54,5481,1,2004,10,1
18,18753,1,1994,3,2
76,76233,1,2008,5,2
76,76233,1,2008,5,2
76,76233,1,2008,5,2
76,76233,1,2008,5,2
27,27001,1,2001,6,1
50,504,1,2005,4,1
76,76275,1,2005,10,1
76,76275,1,2005,10,1
76,76275,1,2005,10,1
5,5134,1,2007,2,2
5,5134,1,2007,2,2
5,5134,1,2007,2,2
5,5134,1,2007,2,2
5,504,1,2007,10,2
5,504,1,2007,10,2
5,504,1,2007,10,2
5,504,1,2007,10,2
5,504,1,2007,10,2
5,504,1,2007,10,2
13,13006,1,1991,12,2
13,13744,1,2008,2,2
5,5001,1,1999,3,1
5,5001,1,1999,3,1
5,5001,1,1999,3,1
5,5001,1,1999,3,1
54,548,1,2003,9,2
54,548,1,2003,9,2
54,548,1,2003,9,2
54,548,1,2003,9,2
54,548,1,2003,9,2
54,548,1,2003,9,2
54,548,1,2003,9,2
54,548,1,2003,9,2
54,548,1,2003,9,2
5,5197,1,2002,8,2
19,19821,1,2008,2,2
17,17662,1,2005,7,1
5,5847,1,2004,11,1
5,5234,1,2003,1,1
5,525,1,1994,3,2
13,13688,1,2,11,1
68,68655,1,2001,12,1
5,5649,1,2005,5,1
5,5649,1,2005,5,1
18,18001,1,2007,10,2
66,66687,1,2001,8,2
5,5234,1,2003,10,1
50,5045,1,2004,1,1
73,73555,1,2006,8,2
73,73555,1,2006,8,2
54,5467,1,2006,6,2
25,25535,1,2004,2,2
50,5035,1,2006,2,2
5,5649,1,2007,8,2
5,5649,1,2007,8,2
5,5649,1,2007,8,2
50,50711,1,2006,3,2
5,5234,1,1992,1,2
15,15518,1,1994,3,2
81,813,1,2008,1,2
81,813,1,2008,1,2
70,70418,1,2006,4,1
13,13473,1,1992,7,2
13,13688,1,1991,11,2
13,13688,1,1991,11,2
18,1841,1,2004,1,2
18,1841,1,2004,1,2
50,50313,1,2005,5,1
52,5254,1,2006,10,1
13,13458,1,2001,12,1
18,1841,1,2003,11,1
5,5197,1,2004,5,2
5,5197,1,2004,5,2
5,5197,1,2004,5,2
5,5197,1,2004,5,2
5,5197,1,2004,5,2
5,5197,1,2004,5,2
18,1815,1,2004,7,2
54,548,1,2006,2,2
54,548,1,2006,2,2
5,5649,2,2,6,1
54,5482,1,2005,3,2
18,18001,1,2002,11,2
5,5756,1,2006,8,2
52,52678,1,2006,4,1
50,50683,1,2006,3,1
5,5125,1,2003,7,2
73,73555,1,2007,7,1
18,18753,1,2007,7,2
18,18753,1,2003,2,2
13,13657,1,2006,9,2
5,5234,1,2007,5,2
5,5234,1,2007,5,2
5,5234,1,2007,5,2
52,52233,1,2006,2,1
97,97001,1,2002,8,1
97,97001,1,2002,8,1
73,73236,2,2002,7,1
73,73236,2,2002,7,1
23,2358,1,2007,3,1
5,5483,1,2008,1,2
73,73555,1,2006,12,2
73,73555,1,2006,12,2
73,73555,1,2006,12,2
5,5649,1,2007,6,2
5,5649,1,2007,6,2
86,86865,1,2005,11,2
86,86865,1,2005,11,2
13,1316,1,2003,8,2
50,5037,1,2008,3,1
13,13244,1,2003,3,2
13,13244,1,2003,3,2
13,13244,1,2003,3,2
50,504,1,1996,12,2
50,504,1,1996,12,2
50,504,1,1996,12,2
50,504,1,1996,12,2
50,504,1,1996,12,2
50,504,1,1996,12,2
50,504,1,1996,12,2
70,70678,1,2004,4,1
5,5134,1,2001,12,1
5,5652,1,2005,12,2
5,5652,1,2005,12,2
25,25328,1,2003,7,2
18,1841,1,2004,6,2
18,1841,1,2004,6,2
18,1841,1,2004,6,2
18,1841,1,2004,6,2
18,1841,1,2004,6,2
18,1841,1,2004,6,2
18,1841,1,2004,6,2
18,18001,1,2003,4,2
81,813,1,2006,7,1
13,13244,1,2003,10,1
13,13244,1,2003,10,1
25,25297,1,2003,8,2
25,25297,1,2003,8,2
19,19701,1,2006,3,2
19,19701,1,2006,3,2
19,19701,1,2006,3,2
19,19701,1,2006,3,2
5,504,1,2007,3,2
19,19701,1,2004,3,1
19,19701,1,2004,3,1
15,1518,1,1994,3,1
15,1518,1,1994,3,1
85,85015,1,2003,8,2
68,68001,2,2,10,1
54,54206,1,2002,8,2
54,54206,1,2002,8,2
47,47189,1,2001,7,2
18,18753,1,2007,6,2
54,5481,1,2003,2,2
86,86865,1,2002,4,2
73,73555,1,2005,9,2
68,68001,1,2001,4,1
5,525,1,1999,5,1
13,13894,1,2003,10,1
13,13894,1,2003,10,1
81,81001,1,2007,6,1
50,50711,1,2005,3,2
50,50711,1,2005,3,2
13,1367,1,2001,6,1
5,566,1,2006,6,2
5,566,1,2006,3,1
52,52612,1,2007,4,1
17,17001,1,2006,5,2
44,4409,1,2006,3,1
44,4409,1,2006,3,1
81,81794,1,2004,1,2
81,81794,1,2004,1,2
19,191,1,2005,1,1
19,191,1,2005,1,1
5,5467,1,2003,3,1
13,13894,1,2006,11,1
13,13894,1,2006,11,1
13,13894,1,2006,11,1
19,19392,2,2002,12,1
19,19392,2,2002,12,2
19,19392,2,2002,12,2
19,19392,2,2002,12,1
19,19392,2,2002,12,1
19,19392,2,2002,12,2
5,5667,1,2003,5,2
5,5667,1,2003,5,2
5,5667,1,2003,5,2
5,5667,1,2003,5,2
25,25335,1,2002,3,2
25,25335,1,2002,3,2
18,1841,1,2002,2,2
86,86568,1,2008,2,2
86,86568,1,2008,2,2
86,86568,1,2008,2,2
86,86568,1,2008,2,2
86,86568,1,2008,2,2
73,73555,1,2007,5,2
73,73555,1,2007,5,2
54,54344,1,2006,4,2
54,54344,1,2006,4,2
54,54344,1,2006,4,2
54,54344,1,2006,4,2
86,86001,1,2006,2,2
86,86001,1,2006,2,2
13,13473,1,2001,1,1
13,13473,1,2001,1,1
81,81794,1,2007,7,2
81,81794,1,2007,7,2
52,52418,1,2006,4,1
54,5481,1,2005,4,2
50,5035,1,2006,7,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
73,73686,1,2007,3,2
68,68655,1,2002,11,1
11,11001,1,2005,10,2
5,5361,1,2008,2,2
5,5361,1,2008,2,2
18,18753,1,2004,10,2
52,52678,1,2006,9,1
68,68575,1,2001,6,1
52,52612,1,2007,1,1
20,20238,1,2002,4,1
5,5604,1,2,10,2
5,5604,1,2,10,2
52,52699,1,2008,4,2
52,52699,1,2008,4,2
52,52699,1,2008,4,2
52,52699,1,2008,4,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
86,86568,1,2005,2,2
19,19698,1,2002,5,1
19,19698,1,2002,5,1
13,13688,1,2001,2,1
95,95001,1,2004,6,2
95,95001,1,2004,6,2
13,13244,1,2007,6,1
13,13244,1,2007,6,1
5,504,1,2005,7,2
18,1841,1,2006,11,2
18,1841,1,2006,11,2
81,813,1,2007,8,2
81,813,1,2007,8,2
5,5313,1,2003,7,1
81,81794,1,2004,7,2
81,81794,1,2004,7,2
81,81794,1,2004,7,2
81,81794,1,2004,7,2
81,81794,1,2004,7,2
81,81794,1,2004,7,2
81,81794,1,2004,7,2
81,81794,1,2004,7,2
50,50711,1,2005,5,1
50,504,1,2004,8,2
5,5649,1,2003,5,1
15,1555,1,2003,10,2
47,47189,1,2,6,2
13,13688,1,1994,8,1
50,50683,1,2006,7,1
25,25297,1,2003,4,2
17,17662,1,2003,3,1
5,5197,1,2002,8,1
5,5197,1,2002,8,1
13,13001,2,2002,5,1
13,13001,2,2002,5,1
18,18753,1,2007,6,2
13,1381,1,2002,11,1
52,52233,1,2007,4,1
52,52233,1,2007,4,1
76,76275,1,2006,2,1
73,73168,1,2007,1,2
86,86568,1,2006,2,1
5,504,1,2001,5,1
5,5467,1,2007,4,1
5,5467,1,2007,4,1
50,5037,1,2007,7,2
68,68655,1,2001,1,1
50,50577,1,2003,10,2
54,54206,1,2006,8,2
54,54206,1,2006,8,2
20,20228,1,1992,6,1
20,20228,1,1992,6,1
